"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"BIR194904190","maddr101","IN9","3","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19490419","0","BIR01","BIR","l","exhibition",""
"KCM194904220","maddr101","IN9","1","value","","","","8","","","","4","","","","","","","","","","","","","","1","","1","1","1","19490422","0","MNL01","KCM","l","exhibition",""
"KCM194904220","maddr101","IN9","1","lower","25","","","8","","","","4","","1","","","","","","","","","","","","","","","","","19490422","0","MNL01","KCM","l","exhibition",""
"CAG194905222","maddr101","IN9","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19490522","2","CHI10","CAG","l","regular",""
"KCM194905292","maddr101","IN9","1","value","18","0","26","4","1","0","0","4","3","4","0","7","0","0","0","0","0","2","0","0","","1","","1","","1","19490529","2","KAN05","KCM","l","regular","y"
"KCM194906040","maddr101","IN9","1","value","26","0","34","6","0","1","0","2","2","3","0","4","0","0","0","0","0","1","0","0","1","","","1","","","19490604","0","GIN01","KCM","w","regular","y"
"KCM194906070","maddr101","IN9","1","value","24","0","34","5","1","0","1","6","5","5","0","4","1","2","0","0","0","0","1","1","","1","","1","","1","19490607","0","CED01","KCM","l","regular","y"
"BIR194906192","maddr101","IN9","1","value","10","0","15","2","0","0","0","2","2","2","0","0","1","0","0","0","0","0","1","0","","","","1","","","19490619","2","BIR01","BIR","w","regular","y"
"HOE194907120","maddr101","IN9","1","value","27","","","4","","","","1","","","","","","","","","","","","","1","","","1","","1","19490712","0","AUS01","HOE","w","regular",""
"PH5194907252","maddr101","IN9","1","value","27","0","38","4","0","0","0","1","1","7","0","0","0","0","0","2","0","0","0","0","1","","","1","","1","19490725","2","PHI11","PH5","w","regular","y"
"LCB194907312","maddr101","IN9","1","value","12","","","","","","","","","","","","","","","","","","","","1","","","1","","","19490731","2","CLE06","LCB","w","regular",""
"NY6194908072","maddr101","IN9","2","value","12","0","18","4","0","0","0","1","1","3","0","3","0","0","0","0","0","0","0","0","","","","","1","","19490807","2","NYC14","NY6","t","regular","y"
"KCM194909130","maddr101","IN9","1","value","25","0","38","7","3","0","0","6","4","2","0","6","1","2","0","1","0","2","1","0","","1","","1","","1","19490913","0","FLC01","KCM","l","exhibition","y"
"KCM194909182","maddr101","IN9","1","value","8","0","15","6","1","2","0","5","5","2","0","0","0","1","0","0","0","0","0","0","","1","","1","","","19490918","2","KAN05","KCM","l","exhibition","y"
"KCM194909260","maddr101","IN9","1","value","","","","","","","","","","","","","","","","","","","","","","1","","1","","","19490926","0","SAT01","KCM","l","exhibition",""
