"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"BIR193805012","duncs101","BIR","9","1","value","1","1","0","0","0","0","0","0","0","","0","0","","","0","","","","","","","","19380501","2","BIR01","CAG","l","exhibition","y"
"JAX193805080","duncs101","BIR","9","3","value","1","1","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19380508","0","JKV01","JAX","l","exibition","y"
"MEM193806270","duncs101","ATN","","","value","","","","","","","","","","","","","","","","","","","","","","","19380627","0","MEM02","MEM","l","regular",""
"IN7193807190","duncs101","ATN","","","value","","","","","","","","","","","","","","","","","","","","","","","19380719","0","MOU01","IN7","w","regular",""
"ATN193808290","duncs101","ATN","","","value","","","","","","","","","","","","","","","","","","","","","","","19380829","0","MAC01","MEM","w","regular",""
"CV9194003240","duncs101","SNO","9","1","value","1","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19400324","0","JKV01","CV9","l","exhibition","y"
"CV9194003310","duncs101","SNO","8","3","value","0","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19400331","0","JKV01","CV9","l","exhibition","y"
"MEM194005121","duncs101","SNO","9","3","value","1","1","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19400512","1","MEM02","MEM","l","regular","y"
"BIR194005192","duncs101","SNO","9","1","value","1","1","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19400519","2","BIR01","BIR","l","regular","y"
"BIR194005310","duncs101","SNO","","","value","","","","","","","","","","","","","","","","","","","","","","","19400531","0","OWE01","BIR","w","regular",""
"MEM194006232","duncs101","SNO","9","1","value","3","3","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19400623","2","MEM02","MEM","w","regular","y"
"MEM194006250","duncs101","SNO","","","value","","","","","","","","","","","","","","","","","","","","","","","19400625","0","MEM02","MEM","l","regular",""
"KCM194006302","duncs101","SNO","9","5","value","1","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19400630","2","KAN05","KCM","l","regular","y"
"SNO194007071","duncs101","SNO","9","2","value","0","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19400707","1","NOL01","CV9","l","regular","y"
"SNO194007072","duncs101","SNO","9","1","value","0","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19400707","2","NOL01","CV9","l","regular","y"
