"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"BIR194104131","tatug101","BIR","6","1","value","4","3","0","1","0","1","0","","0","","0","1","","","0","","","0","","","","","19410413","1","PBL01","NY5","w","exhibition","y"
"BIR194104132","tatug101","BIR","6","1","value","2","2","1","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19410413","2","PBL01","NY5","l","exhibition","y"
"BIR194104202","tatug101","BIR","6","1","value","3","2","1","0","0","0","0","","0","","0","1","","","0","","","0","","","","","19410420","2","BIR01","NY5","w","exhibition","y"
"BIR194105041","tatug101","BIR","6","1","value","4","3","1","3","0","0","0","","1","","0","0","0","","0","","","0","","","","","19410504","1","BIR01","NW2","l","exhibition","y"
"BIR194105111","tatug101","BIR","9","4","value","1","1","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19410511","1","BIR01","KCM","l","regular","y"
"BIR194105112","tatug101","BIR","9","2","value","1","1","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19410511","2","BIR01","KCM","l","regular","y"
"BIR194204160","tatug101","BIR","7","1","value","5","4","0","1","0","0","0","0","0","","0","1","","","0","","","0","","","","","19420416","0","BIR01","CAG","w","exhibition","y"
"BIR194204191","tatug101","BIR","7","1","value","3","3","0","1","1","0","0","","0","","0","0","0","","0","","","0","","","","","19420419","1","BIR01","KCM","w","exhibition","y"
"BIR194204192","tatug101","BIR","","","value","","","","","","","","","","","","","","","","","","","","","","","19420419","2","BIR01","KCM","l","exhibition",""
"BIR194204192","tatug101","BIR","","","lower","","1","","","","","","","","","","","","","","","","","","","","","19420419","2","BIR01","KCM","l","exhibition",""
"BIR194205102","tatug101","BIR","9","2","value","1","1","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19420510","2","BIR01","JAX","l","regular","y"
"BIR194205171","tatug101","BIR","9","2","value","1","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19420517","1","BIR01","CAG","l","regular","y"
"BIR194205300","tatug101","BIR","7","1","value","5","4","0","0","0","0","0","","0","","0","1","","","0","","","","","","","","19420530","0","STL07","NY5","l","regular","y"
"KCM194205311","tatug101","BIR","8","2","value","1","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19420531","1","KAN05","KCM","l","regular","y"
"CCB194206211","tatug101","BIR","1","1","value","4","4","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19420621","1","CIN07","CCB","l","regular","y"
"KCM194209062","tatug101","CI2","4","1","value","4","4","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19420906","2","CHI11","KCM","l","exhibition","y"
"CAG194209071","tatug101","BIR","6","1","value","5","5","2","1","1","0","0","","0","","0","0","0","","0","","","0","","","","","19420907","1","KAN05","CAG","w","regular","y"
"BLG194304260","tatug101","CI2","","","value","","","","","","","","0","","","","","","","","","","","","","","","19430426","0","POR01","BLG","w","exhibition",""
"BLG194304260","tatug101","CI2","","","lower","","1","","","","","","0","","","","","","","","","","","","","","","19430426","0","POR01","BLG","w","exhibition",""
"BLG194305091","tatug101","CI2","3","1","value","4","2","0","0","0","0","0","0","1","","0","1","","0","0","","","0","","","","","19430509","1","BAL14","BLG","w","exhibition","y"
"BLG194305092","tatug101","CI2","3","1","value","5","5","3","3","0","0","0","1","0","","0","0","0","","1","","","0","","","","","19430509","2","BAL14","BLG","w","exhibition","y"
"CI2194305162","tatug101","CI2","","","value","","","","","","","","","","","","","","","","","","","","","","","19430516","2","CIN07","BIR","l","regular",""
"CI2194305162","tatug101","CI2","","","lower","","1","","","","","","","","","","","","","","","","","","","","","19430516","2","CIN07","BIR","l","regular",""
"CI2194305163","tatug101","CI2","","","value","","","","2","","","","","","","","","","","","","","","","","","","19430516","3","DAY03","BIR","l","exhibition",""
"CI2194305163","tatug101","CI2","","","lower","","2","","2","","","","","","","","","","","","","","","","","","","19430516","3","DAY03","BIR","l","exhibition",""
"CI2194305180","tatug101","CI2","3","2","value","4","4","1","1","1","0","0","0","0","","0","0","0","","0","","","0","","","","","19430518","0","SPR04","BIR","w","regular","y"
"CI2194305250","tatug101","CI2","5","1","value","4","4","0","0","0","0","0","1","0","","0","0","0","","0","","","0","","","","","19430525","0","SPR04","CAG","l","regular","y"
"CVB194305301","tatug101","CI2","6","1","value","4","4","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19430530","1","CLE06","CVB","l","regular","y"
"CVB194305302","tatug101","CI2","8","1","value","2","2","0","1","0","0","0","0","0","","0","0","0","0","0","","","0","","","","","19430530","2","CLE06","CVB","l","regular","y"
"BIR194306061","tatug101","CI2","","","value","","","","3","","","","","","","","","","","","","","","","","","","19430606","1","BIR01","BIR","l","regular",""
"BIR194306061","tatug101","CI2","","","lower","","3","","3","","","","","","","","","","","","","","","","","","","19430606","1","BIR01","BIR","l","regular",""
"BIR194306070","tatug101","CI2","","","value","","","","","","","","","","","","","","","","","","","","","","","19430607","0","MTG01","BIR","l","regular",""
"CI2194306131","tatug101","CI2","5","1","value","5","5","1","3","1","0","0","","0","","0","0","0","","0","","","0","","","","","19430613","1","CIN07","MEM","l","regular","y"
"CI2194306132","tatug101","CI2","5","1","value","2","2","0","1","0","1","0","0","0","","0","0","0","","0","","","0","","","","","19430613","2","CIN07","MEM","l","regular","y"
"CI2194306170","tatug101","CI2","3","1","value","4","3","1","2","0","0","0","","0","","0","1","","","0","","","0","","","","","19430617","0","RCI01","BIR","w","regular","y"
"MEM194306271","tatug101","CI2","5","1","value","4","4","0","1","0","0","0","2","0","","0","0","0","","0","","","0","","","","","19430627","1","MEM03","MEM","w","regular","y"
"MEM194306280","tatug101","CI2","","","value","","","","","","","","","","","","","","","","","","","","","","","19430628","0","LRK02","MEM","l","regular",""
"BIR194307020","tatug101","CI2","","","value","","","","","","","","","","","","","","","","","","","","","","","19430702","0","LOU05","BIR","l","regular",""
"CI2194307041","tatug101","CI2","4","1","value","4","4","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19430704","1","IND10","CVB","l","regular","y"
"CI2194307051","tatug101","CI2","4","1","value","2","2","1","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19430705","1","CIN07","CVB","w","regular","y"
"CI2194307052","tatug101","CI2","4","1","value","3","3","0","1","0","0","0","","0","","0","0","0","","1","","","0","","","","","19430705","2","CIN07","CVB","w","regular","y"
"CI2194307111","tatug101","CI2","","","value","","","1","2","","","","1","","","","","","","","","","","","","","","19430711","1","CIN07","CAG","l","regular",""
"CI2194307111","tatug101","CI2","","","lower","","2","1","2","","","","1","","","","","","","","","","","","","","","19430711","1","CIN07","CAG","l","regular",""
"CI2194307112","tatug101","CI2","","","value","","","","","","","","","","","","","","","","","","","","","","","19430711","2","CIN07","CAG","w","regular",""
"MEM194307190","tatug101","CI2","4","1","value","5","5","2","2","0","0","1","2","0","","0","0","0","","0","","","0","","","","","19430719","0","KEW01","MEM","w","regular","y"
"CI2194307200","tatug101","CI2","4","1","value","4","4","0","2","0","1","0","0","0","","0","0","0","","0","","","0","","","","","19430720","0","DAV01","MEM","l","regular","y"
"BIR194308050","tatug101","CI2","4","1","value","3","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19430805","0","KEW01","BIR","l","regular","y"
"BIR194308060","tatug101","CI2","4","1","value","5","5","0","2","0","0","0","","0","","0","0","0","","0","","","0","","","","","19430806","0","MIL03","BIR","w","regular","y"
"CI2194308070","tatug101","CI2","3","1","value","5","3","1","0","0","0","0","","0","","0","2","","","0","","","0","","","","","19430807","0","APP01","BIR","w","regular","y"
"BIR194308081","tatug101","CI2","","","value","4","4","","4","","1","","","","","","","","","","","","","","","","","19430808","1","MIN05","BIR","l","regular",""
"BIR194308082","tatug101","CI2","","","value","4","4","1","3","1","","1","1","","","","","","","","","","","","","","","19430808","2","MIN05","BIR","l","regular",""
"CI2194308090","tatug101","CI2","4","1","value","4","4","1","2","1","0","0","0","0","","0","0","0","","0","","","0","","","","","19430809","0","WIN01","BIR","w","regular","y"
"BIR194308100","tatug101","CI2","3","1","value","4","2","0","0","0","0","0","0","0","","0","2","","","0","","","0","","","","","19430810","0","WIN01","BIR","w","regular","y"
"CI2194308120","tatug101","CI2","","","value","4","4","","3","","","","","","","","","","","","","","","","","","","19430812","0","MIN05","BIR","l","regular",""
"BIR194308130","tatug101","CI2","4","1","value","4","4","0","2","0","0","0","1","0","","0","0","0","","0","","","0","","","","","19430813","0","MIL03","BIR","l","regular","y"
"KCM194308180","tatug101","CI2","","","value","","","","","","","","","","","","","","","","","","","","","","","19430818","0","NOL01","KCM","l","regular",""
"KCM194308190","tatug101","CI2","","","value","","","","","","","","","","","","","","","","","","","","","","","19430819","0","HOU04","KCM","l","regular",""
"KCM194308200","tatug101","CI2","4","1","value","","","1","1","","","","","","","","","","","","","","","","","","","19430820","0","WAC01","KCM","l","regular",""
"KCM194308200","tatug101","CI2","4","1","lower","","1","1","1","","","","","","","","","","","","","","","","","","","19430820","0","WAC01","KCM","l","regular",""
"KCM194308221","tatug101","CI2","4","1","value","3","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19430822","1","DAL01","KCM","l","regular","y"
"KCM194308260","tatug101","CI2","3","1","value","4","4","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19430826","0","KAN05","KCM","l","regular","y"
"CI2194308270","tatug101","CI2","","","value","","","","","","","","","","","","","","","","","","","","","","","19430827","0","BEL01","KCM","w","regular",""
"CI2194309020","tatug101","CI2","4","1","value","4","4","1","1","1","0","0","0","0","","0","0","0","","0","","","0","","","","","19430902","0","MIL03","NY6","l","exhibition","y"
"CI2194309051","tatug101","CI2","","","value","","","1","1","","","1","1","","","","","","","","","","","","","","","19430905","1","CIN07","CVB","w","regular",""
"CI2194309051","tatug101","CI2","","","lower","","1","1","1","","","1","1","","","","","","","","","","","","","","","19430905","1","CIN07","CVB","w","regular",""
"CI2194309080","tatug101","CI2","4","1","value","4","4","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19430908","0","CIN07","BIR","l","regular","y"
"CI2194309090","tatug101","CI2","","","value","","","","","","","","","","","","","","","","","","","","","","","19430909","0","TOL05","BIR","l","exhibition",""
"CVB194309121","tatug101","CI2","4","1","value","4","4","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19430912","1","CLE06","CVB","l","exhibition","y"
"CVB194309122","tatug101","CI2","4","1","value","4","4","1","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19430912","2","CLE06","CVB","l","exhibition","y"
"KCM194309170","tatug101","CI2","","","value","","","1","","","","","1","","","","","","","","","","","","","","","19430917","0","OKC02","KCM","w","exhibition",""
"KCM194506101","tatug101","CIA","2","1","value","4","3","0","1","0","0","0","","0","","0","1","","","0","","","0","","","","","19450610","1","KAN05","KCM","l","regular","y"
"KCM194506102","tatug101","CIA","3","1","value","3","2","2","1","0","0","0","0","0","","0","1","","","0","","","0","","","","","19450610","2","KAN05","KCM","w","regular","y"
"KCM194506110","tatug101","CIA","3","1","value","5","5","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19450611","0","KAN05","KCM","l","regular","y"
"CIA194506130","tatug101","CIA","","","value","","","","1","","1","","1","","","","","","","","","","","","","","","19450613","0","CIN07","KCM","t","regular",""
"CIA194506130","tatug101","CIA","","","lower","","1","","1","","1","","1","","","","","","","","","","","","","","","19450613","0","CIN07","KCM","t","regular",""
"MEM194506171","tatug101","CIA","3","1","value","6","6","1","2","0","0","0","","0","","0","0","0","","0","","","0","","","","","19450617","1","CHI11","MEM","l","regular","y"
"MEM194506172","tatug101","CIA","","","value","","","","2","","","","","","","","","","","","","","","","","","","19450617","2","CHI11","MEM","l","regular",""
"MEM194506172","tatug101","CIA","","","lower","","2","","2","","","","","","","","","","","","","","","","","","","19450617","2","CHI11","MEM","l","regular",""
"CIA194508250","tatug101","CIA","3","1","value","4","4","0","2","0","0","0","","0","","0","0","0","","0","","","0","","","","","19450825","0","SPR03","BIR","l","regular","y"
"CAG194605150","tatug101","IN9","7","1","value","4","4","0","1","0","0","0","1","0","","0","0","0","","0","","","0","","","","","19460515","0","SBD01","CAG","w","regular","y"
"IN9194605191","tatug101","IN9","","","value","","","","3","1","","","","","","","","","","","","","","","","","","19460519","1","CIN07","CVB","l","regular",""
"IN9194605191","tatug101","IN9","","","lower","","3","","3","1","","","","","","","","","","","","","","","","","","19460519","1","CIN07","CVB","l","regular",""
"IN9194605192","tatug101","IN9","","","value","1","1","","0","","","","","","","","","","","","","","","","","","","19460519","2","CIN07","CVB","w","regular",""
"CVB194606021","tatug101","IN9","5","1","value","5","5","1","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19460602","1","CLE06","CVB","w","regular","y"
"CAG194606110","tatug101","IN9","7","1","value","3","3","1","1","0","0","1","","0","","0","0","0","","0","","","0","","","","","19460611","0","SPR03","CAG","l","regular","y"
"KCM194606200","tatug101","IN9","6","1","value","3","3","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19460620","0","WIC01","KCM","l","regular","y"
"KCM194606210","tatug101","IN9","6","1","value","4","4","1","3","2","0","0","","0","","0","0","0","","0","","","0","","","","","19460621","0","KAN05","KCM","w","regular","y"
"IN9194607010","tatug101","IN9","6","1","value","4","4","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19460701","0","RCI01","CAG","w","regular","y"
"IN9194607031","tatug101","IN9","","","value","","","1","1","","","1","2","","","","","","","","","","","","","","","19460703","1","IND10","MEM","w","regular",""
"IN9194607031","tatug101","IN9","","","lower","","1","1","1","","","1","2","","","","","","","","","","","","","","","19460703","1","IND10","MEM","w","regular",""
