"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"MEM194005130","savaj103","MEM","1","1","value","21","0","2","0","0","0","","","","","1","19400513","0","MEM02","SNO","w","regular","y"
"MEM194005192","savaj103","MEM","1","1","value","6","0","1","0","0","0","","","","","","19400519","2","MEM02","KCM","l","regular","y"
"KCM194005240","savaj103","MEM","1","1","value","6","0","","0","0","0","","","","","","19400524","0","WIC01","KCM","l","regular","y"
"MEM194006100","savaj103","MEM","1","1","value","21","0","3","0","0","0","","","","","","19400610","0","MEM02","BIR","l","regular","y"
"MEM194006232","savaj103","MEM","1","1","value","17","1","2","0","0","0","","","","","","19400623","2","MEM02","SNO","l","regular","y"
"CAG194006302","savaj103","MEM","1","1","value","3","","","0","","0","0","","","","","19400630","2","CHI09","CAG","w","regular",""
"MEM194007041","savaj103","MEM","1","1","value","9","0","0","0","0","0","","","","","","19400704","1","MEM02","CV9","w","regular","y"
"KCM194007072","savaj103","MEM","1","1","value","8","0","1","1","0","0","","","","","1","19400707","2","KAN05","KCM","l","regular","y"
"MEM194007180","savaj103","MEM","1","1","value","9","","","0","","0","0","","","","","19400718","0","WAC01","IN8","w","regular",""
"BIR194007281","savaj103","MEM","1","1","value","27","","","0","","0","0","","","","1","19400728","1","BIR01","BIR","w","regular",""
"MEM194008010","savaj103","MEM","1","1","value","","","","0","","0","0","","","","","19400801","0","PBL01","SNO","l","regular",""
"BLG194008050","savaj103","MEM","1","1","value","4","","","0","0","0","","","","","","19400805","0","BAL14","BLG","l","exhibition","y"
"PH5194008102","savaj103","MEM","1","1","value","21","0","1","0","0","0","","","","","1","19400810","2","PHI17","PH5","w","exhibition","y"
"SNO194008180","savaj103","MEM","1","1","value","6","0","0","0","0","0","","","","","","19400818","0","NOL01","SNO","l","exhibition","y"
"MEM194008252","savaj103","MEM","1","1","value","21","","","0","","0","0","","","","1","19400825","2","MEM02","CAG","w","regular",""
"CAG194008290","savaj103","MEM","1","1","value","27","","","0","","0","0","","","","1","19400829","0","BEL01","CAG","w","regular",""
"CAG194009021","savaj103","MEM","1","1","value","","","","0","","0","0","","","","1","19400902","1","CHI09","CAG","l","regular",""
