"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"SNO194108110","boonl102","SNO","9","3","value","2","2","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19410811","0","BEL01","KCM","l","regular","y"
"KCM194108120","boonl102","SNO","9","1","value","2","2","0","0","0","0","0","1","0","","0","0","0","","0","","","0","","","","","19410812","0","DAV01","KCM","w","regular","y"
"BIR194108250","boonl102","SNO","","","value","","","","","","","","","","","","","","","","","","","","","","","19410825","0","BIR01","BIR","t","regular",""
"HOM194205090","boonl102","NY5","","","value","","","","","","","","","","","","","","","","","","","","","","","19420509","0","PIT06","HOM","l","regular",""
"HOM194205102","boonl102","NY5","9","1","value","1","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19420510","2","WAS09","HOM","l","regular","y"
"MEM194205102","boonl102","CCB","","","value","","","","","","","","","","","","","","","","","","","","","","","19420510","2","MEM02","MEM","l","regular",""
"NY5194205230","boonl102","NY5","9","1","value","1","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19420523","0","PAT01","HOM","l","regular","y"
"MEM194206180","boonl102","JAX","","","value","","","","","","","","","","","","","","","","","","","","","","","19420618","0","DEF01","MEM","l","regular",""
"PH5194206270","boonl102","NY5","9","1","value","1","1","0","0","0","0","0","","0","","0","","","","0","","","0","","","","","19420627","0","PHI17","PH5","l","regular","y"
"PH5194207090","boonl102","NY5","9","2","value","0","0","0","0","0","0","0","","0","","0","","","","0","","","0","","","","","19420709","0","PHI17","PH5","l","regular","y"
"NW2194208030","boonl102","CCB","9","1","value","2","2","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19420803","0","HAR02","NW2","l","exhibition","y"
"NW2194208040","boonl102","CCB","9","3","value","0","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19420804","0","TRE01","NW2","l","exhibition","y"
"CCB194208120","boonl102","CCB","9","3","value","3","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19420812","0","CAN03","MEM","l","regular","y"
"CCB194208140","boonl102","CCB","","","value","","","","","","","","","","","","","","","","","","","","","","","19420814","0","CAN03","MEM","l","regular",""
"BIR194208161","boonl102","CCB","9","1","value","3","3","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19420816","1","BIR01","BIR","l","exhibition","y"
"BIR194208162","boonl102","CCB","9","1","value","2","2","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19420816","2","BIR01","BIR","l","exhibition","y"
"CAG194208202","boonl102","CCB","","","value","","","","","","","","","","","","","","","","","","","","","","","19420820","2","MUN02","CAG","w","regular",""
"CCB194208301","boonl102","JAX","9","1","value","4","2","0","1","0","0","0","","2","","0","0","0","","0","","","0","","","","","19420830","1","CLE06","CCB","l","regular","y"
"CVB194304250","boonl102","NY5","","","value","","","","","","","","","","","","","","","","","","","","","","","19430425","0","DAY03","CVB","l","exhibition",""
"CVB194305020","boonl102","HSL","9","1","value","2","2","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19430502","0","CLE06","CVB","t","exhibition","y"
"HSL194305120","boonl102","HSL","","","value","","","","","","","","","","","","","","","","","","","","","","","19430512","0","IND10","CVB","l","exhibition",""
"HSL194305290","boonl102","HSL","9","3","value","0","0","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19430529","0","HRB01","HOM","l","regular","y"
"NY6194306020","boonl102","NY6","","","value","","","","","","","","","","","","","","","","","","","","","","","19430602","0","NOR02","HOM","l","regular",""
"NY6194306030","boonl102","NY6","","","value","","","","","","","","","","","","","","","","","","","","","","","19430603","0","NPN01","HOM","l","regular",""
"HSL194306132","boonl102","HSL","9","1","value","1","1","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19430613","2","NYC16","PH5","w","regular","y"
"HSL194306190","boonl102","HSL","9","1","value","4","4","1","2","1","0","0","1","0","","0","0","0","","0","","","0","","","","","19430619","0","WIL05","NW2","w","regular","y"
"HOM194306240","boonl102","HSL","9","1","value","4","3","0","0","0","0","0","0","0","","0","1","","","0","","","0","","","","","19430624","0","WAS09","HOM","l","regular","y"
"HWS194307041","boonl102","HSL","","","value","","","","","","","","","","","","","","","","","","","","","","","19430704","1","CIN07","HWS","w","exhibition",""
"HSL194307110","boonl102","HSL","9","2","value","0","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19430711","0","HRB01","HWS","w","exhibition","y"
"HSL194307130","boonl102","HSL","","","value","","","","","","","","","","","","","","","","","","","","","","","19430713","0","UNI01","HWS","w","exhibition",""
"HOM194307140","boonl102","HSL","9","1","value","3","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19430714","0","WAS09","HOM","l","regular","y"
"HWS194307181","boonl102","HSL","9","2","value","0","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19430718","1","OIL01","HWS","w","exhibition","y"
"HWS194307182","boonl102","HSL","9","1","value","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","0","","","","","19430718","2","OIL01","HWS","l","exhibition","y"
"HWS194307250","boonl102","HSL","9","3","value","1","1","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19430725","0","UNI01","HWS","l","exhibition","y"
"NY5194308150","boonl102","HSL","9","1","value","0","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19430815","0","NYC16","NY5","l","regular","y"
"HWS194308220","boonl102","HSL","9","1","value","0","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19430822","0","PIT06","HWS","l","exhibition","y"
"MEM194404070","boonl102","CVB","","","value","","","","","","","","","","","","","","","","","","","","","","","19440407","0","MEM02","MEM","l","exhibition",""
"NY6194404240","boonl102","CVB","","","value","","","","","","","","","","","","","","","","","","","","","","","19440424","0","NOL01","NY6","l","exhibition",""
"HOM194405030","boonl102","CVB","","","value","","","","","","","","","","","","","","","","","","","","","","","19440503","0","DAY03","HOM","w","exhibition",""
"BLG194405071","boonl102","PH5","9","2","value","1","1","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19440507","1","BAL14","BLG","l","regular","y"
"HOM194406120","boonl102","HOM","9","1","value","2","1","0","0","0","0","0","0","0","","0","1","","","0","","","0","","","","","19440612","0","HRB01","BIR","w","exhibition","y"
"CVB194406251","boonl102","CVB","9","1","value","0","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19440625","1","CLE06","CAG","w","regular","y"
"NY6194407232","boonl102","PH5","","","value","","","","","","","","","","","","","","","","","","","","","","","19440723","2","NYC16","NY6","l","regular",""
"NW2194408132","boonl102","PH5","","","value","","","","","","","","","","","","","","","","","","","","","","","19440813","2","NWK04","NW2","l","exhibition",""
"PH5194409292","boonl102","PH5","9","3","value","0","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19440929","2","PHI11","HOM","l","exhibition","y"
"MEM194607080","boonl102","CVB","","","value","","","","","","","","","","","","","","","","","","","","","","","19460708","0","LRK02","MEM","w","regular",""
"CAG194609060","boonl102","CVB","","","value","","","","","","","","","","","","","","","","","","","","","","","19460906","0","CHI10","CAG","w","regular",""
