"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"KCM194204120","philn101","KCM","","","value","","","","","","","","","","","","","","","","","","","","","","","19420412","0","HOU04","JAX","w","exhibition",""
"KCM194204150","philn101","JAX","","","value","","","","","0","0","0","","0","","0","","","","0","","","0","","","","","19420415","0","PTA01","KCM","l","exhibition",""
"BIR194204191","philn101","KCM","9","3","value","1","1","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19420419","1","BIR01","BIR","l","exhibition","y"
"MEM194204230","philn101","KCM","","","value","","","","","","","","","","","","","","","","","","","","","","","19420423","0","LRK02","MEM","l","exhibition",""
"KCM194204262","philn101","KCM","","","value","","","","","","","","","","","","","","","","","","","","","","","19420426","2","NOL01","HOM","l","exhibition",""
"KCM194205171","philn101","MEM","9","3","value","1","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19420517","1","KAN05","KCM","l","regular","y"
"KCM194205200","philn101","MEM","","","value","","","","","","","","","","","","","","","","","","","","","","","19420520","0","OKC01","KCM","l","regular",""
"MEM194205242","philn101","MEM","9","4","value","","","0","","","","","0","","","","","","","","","","","","","","","19420524","2","MEM02","CAG","w","regular",""
"MEM194206180","philn101","MEM","","","value","","","1","1","","","1","1","","","","","","","","","","","","","","","19420618","0","DEF01","JAX","w","regular",""
"MEM194206180","philn101","MEM","","","lower","","1","1","1","","","1","1","","","","","","","","","","","","","","","19420618","0","DEF01","JAX","w","regular",""
"KCM194207022","philn101","KCM","9","1","value","3","3","1","2","0","0","0","","0","","0","0","0","","0","","","0","","","","","19420702","2","KAN05","CAG","w","regular","y"
"KCM194207140","philn101","KCM","","","value","","","0","","","","","0","","","","","","","","","","","","","","","19420714","0","OKC01","MEM","w","regular",""
"CAG194207192","philn101","KCM","","","value","","","","","","","","","","","","","","","","","","","","","","","19420719","2","CHI10","CAG","w","regular",""
"KCM194208231","philn101","KCM","9","1","value","1","1","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19420823","1","KAN05","CAG","w","regular","y"
"CI2194209170","philn101","KCM","","","value","","","","","","","","","","","","","","","","","","","","","","","19420917","0","IND10","CI2","w","exhibition",""
"CI2194306030","philn101","KCM","","","value","","","","","","","","","","","","","","","","","","","","","","","19430603","0","COL05","CI2","w","regular",""
"CVB194306070","philn101","KCM","","","value","","","","","","","","","","","","","","","","","","","","","","","19430607","0","BUF06","CVB","l","regular",""
"HOM194306170","philn101","KCM","9","1","value","2","2","0","0","0","0","0","0","0","","0","0","0","0","0","","","0","","","","","19430617","0","WAS09","HOM","w","exhibition","y"
"PH5194306210","philn101","KCM","9","2","value","1","1","1","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19430621","0","PHI11","PH5","l","exhibition","y"
"CVB194306300","philn101","KCM","","","value","","","","","","","","","","","","","","","","","","","","","","","19430630","0","IND10","CVB","l","regular",""
"KCM194307051","philn101","KCM","9","1","value","4","4","0","1","0","0","0","1","0","","0","0","0","","0","","","0","","","","","19430705","1","KAN05","MEM","w","regular","y"
"KCM194307120","philn101","KCM","9","3","value","0","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19430712","0","KAN05","BIR","w","regular","y"
"KCM194307190","philn101","KCM","9","1","value","1","1","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19430719","0","KAN05","CAG","l","regular","y"
"KCM194307210","philn101","KCM","","","value","","","","","","","","","","","","","","","","","","","","","","","19430721","0","DAL01","CAG","w","regular",""
"CI2194307310","philn101","KCM","","","value","","","","","","","","","","","","","","","","","","","","","","","19430731","0","IND10","CI2","t","regular",""
"KCM194308160","philn101","KCM","","","value","","","","","","","","","","","","","","","","","","","","","","","19430816","0","MEM03","CI2","w","regular",""
"KCM194308190","philn101","KCM","","","value","","","","","","","","","","","","","","","","","","","","","","","19430819","0","HOU04","CI2","w","regular",""
"KCM194308240","philn101","KCM","9","1","value","2","1","1","0","0","0","0","0","0","","0","1","","","0","","","0","","","","","19430824","0","MUS01","CI2","w","regular","y"
"CI2194308270","philn101","KCM","","","value","","","0","0","","","","0","","","","","","","","","","","","","","","19430827","0","BEL01","CI2","l","regular",""
"KCM194309160","philn101","KCM","","","value","","","","","","","","","","","","","","","","","","","","","","","19430916","0","KAN05","CI2","w","exhibition",""
