"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"BLG194004282","davis106","BLG","1","1","value","15","","","0","","0","0","","","","1","19400428","2","NSH02","BIR","w","exhibition",""
"PH5194005110","davis106","BLG","1","1","value","3","0","0","0","0","0","","","","","0","19400511","0","PHI17","PH5","w","regular","y"
"BLG194005122","davis106","BLG","1","1","value","21","","","0","0","0","","","","","1","19400512","2","BAL09","PH5","w","regular","y"
"NW2194005302","davis106","BLG","1","1","value","9","","","0","0","0","","","","","1","19400530","2","NWK04","NW2","w","regular","y"
"CVB194304250","davis106","CVB","1","1","value","9","","","0","","0","0","","","","","19430425","0","DAY03","NY5","w","exhibition",""
"CVB194305020","davis106","CVB","1","1","value","18","0","0","0","0","0","","","","","","19430502","0","CLE06","HSL","t","exhibition","y"
"MEM194305090","davis106","CVB","1","1","value","","","","0","","0","0","","","","","19430509","0","LRK02","MEM","l","exhibition",""
"MEM194305180","davis106","CVB","1","1","value","","","","0","","0","0","","","","1","19430518","0","MEM02","MEM","w","regular",""
"MEM194305210","davis106","CVB","1","1","value","","","","0","","0","0","","","","1","19430521","0","LRK02","MEM","w","regular",""
"CVB194306050","davis106","CVB","1","1","value","27","","","0","","0","0","","","","1","19430605","0","IND10","MEM","w","regular",""
"CVB194306080","davis106","CVB","1","1","value","27","","","0","","0","0","","","","1","19430608","0","ROC04","KCM","w","regular",""
"CVB194306230","davis106","CVB","1","1","value","27","","","0","","0","0","","","","1","19430623","0","TOL05","CAG","l","regular",""
"CVB194307020","davis106","CVB","1","1","value","27","0","0","1","0","0","","","","","1","19430702","0","SPR04","CAG","l","regular","y"
"HOM194307102","davis106","CVB","1","1","value","9","1","1","0","0","0","","","","","1","19430710","2","PIT06","HOM","w","exhibition","y"
"BLG194307140","davis106","CVB","1","1","value","24","1","0","0","0","0","","","","","1","19430714","0","BAL14","BLG","l","exhibition","y"
"MEM194307270","davis106","CVB","1","1","value","24","","","0","","0","0","","","","1","19430727","0","BEL01","MEM","w","regular",""
"CVB194308280","davis106","CVB","1","1","value","","","","0","","0","0","","","","1","19430828","0","DAY03","BIR","t","regular",""
"KCM194507042","davis106","CVB","1","1","value","27","0","1","0","0","0","","","","","1","19450704","2","KAN05","KCM","w","regular","y"
"CVB194507210","davis106","CVB","1","1","value","27","","","0","","0","0","","","","1","19450721","0","STM01","CIA","w","regular",""
"BLG194508010","davis106","CVB","1","1","value","24","1","3","0","0","0","","","","","","19450801","0","HRB01","BLG","t","exhibition","y"
"BLG194508130","davis106","CVB","1","1","value","27","0","1","1","0","0","","","","","1","19450813","0","YOR03","BLG","w","exhibition","y"
"BIR194508220","davis106","CVB","1","1","value","","","","0","","0","0","","","","1","19450822","0","BAT01","BIR","l","regular",""
"CAG194509031","davis106","CVB","1","1","value","","","","0","","0","0","","","","","19450903","1","CHI10","CAG","l","regular",""
"CVB194705301","davis106","CVB","1","1","value","2","","","0","0","0","","","","","","19470530","1","CLE06","CAG","w","regular","y"
"KCM194706040","davis106","CVB","1","1","value","27","0","","0","0","0","","","","","1","19470604","0","WIC01","KCM","w","regular","y"
"CVB194706081","davis106","CVB","1","1","value","8","0","1","0","0","0","","","","","1","19470608","1","CLE06","BIR","w","regular","y"
"CVB194706152","davis106","CVB","1","1","value","","","","0","","0","0","","","","1","19470615","2","CLE06","KCM","l","regular",""
"BIR194707010","davis106","CVB","1","1","value","21","","","0","","0","0","","","","1","19470701","0","BIR01","BIR","w","regular",""
"CVB194707042","davis106","CVB","1","1","value","","","","0","","0","0","","","","1","19470704","2","CLE06","BIR","w","regular",""
"MEM194707202","davis106","CVB","1","1","value","27","","","0","","0","0","","","","1","19470720","2","MEM02","MEM","w","regular",""
"CVB194707310","davis106","CVB","2","1","value","","","","","","","","","","","","19470731","0","IND10","HOM","l","exhibition",""
"CVB194707310","davis106","CVB","2","1","lower","1","","","","","","","","","","","19470731","0","IND10","HOM","l","exhibition",""
"CVB194707310","davis106","CVB","2","1","upper","3","","","","","","","","","","","19470731","0","IND10","HOM","l","exhibition",""
"CAG194708102","davis106","CVB","1","1","value","6","","","0","","0","0","","","","1","19470810","2","CHI10","CAG","w","regular",""
"CVB194709230","davis106","CVB","1","1","value","1","0","0","0","0","0","","","","","","19470923","0","CLE07","NY6","l","regular","y"
