"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"MEM194404090","chate101","MEM","1","1","value","","","","0","","0","0","","","","","19440409","0","MEM03","CAG","l","exhibition",""
"MEM194404140","chate101","MEM","1","1","value","6","","","0","","0","0","","","","","19440414","0","LRK02","CAG","w","exhibition",""
"MEM194404162","chate101","MEM","1","1","value","","","","0","","0","0","","","","1","19440416","2","DAL01","CAG","w","exhibition",""
"MEM194404170","chate101","MEM","1","1","value","27","","","0","","0","0","","","","1","19440417","0","FTW01","CAG","w","exhibition",""
"MEM194404200","chate101","MEM","1","1","value","","","","0","","0","0","","","","","19440420","0","DAL01","CAG","l","exhibition",""
"MEM194404280","chate101","MEM","1","1","value","9","","","0","","0","0","","","","","19440428","0","MUS01","CAG","w","exhibition",""
"MEM194405071","chate101","MEM","1","1","value","24","","","0","0","0","","","","","1","19440507","1","MEM03","KCM","l","regular","y"
"KCM194405110","chate101","MEM","1","1","value","","","","0","","0","0","","","","","19440511","0","DAL01","KCM","w","regular",""
"CAG194405142","chate101","MEM","1","1","value","9","","","0","","0","0","","","","1","19440514","2","CHI10","CAG","l","regular",""
"KCM194405220","chate101","MEM","1","1","value","13","1","3","0","0","0","","","","","1","19440522","0","KAN05","KCM","l","regular","y"
"MEM194406090","chate101","MEM","1","1","value","","","","0","","0","0","","","","","19440609","0","MEM02","CVB","l","regular",""
"MEM194406130","chate101","MEM","1","1","value","24","0","2","0","0","0","","","","","1","19440613","0","DAV01","NW2","l","exhibition","y"
"MEM194406182","chate101","MEM","1","1","value","","","","0","","0","0","","","","","19440618","2","HOU04","BIR","l","regular",""
"MEM194504170","chate101","MEM","1","1","value","","","","0","","0","0","","","","1","19450417","0","MEM03","KCM","l","exhibition",""
"MEM194504300","chate101","MEM","1","1","value","","","","0","","0","0","","","","","19450430","0","LRK02","BIR","l","exhibition",""
"CIA194505190","chate101","MEM","1","1","value","","","","0","","0","0","","","","1","19450519","0","IND10","CIA","l","regular",""
"CVB194505260","chate101","MEM","1","1","value","29","","","0","","0","0","","","","1","19450526","0","COL05","CVB","l","regular",""
"CVB194505280","chate101","MEM","1","1","value","","","","0","","0","0","","","","","19450528","0","DAY03","CVB","l","regular",""
"CAG194506031","chate101","MEM","1","1","value","6","0","1","0","0","0","","","","","","19450603","1","CHI10","CAG","l","regular","y"
"CAG194506050","chate101","MEM","1","1","value","24","","","0","0","0","","","","","1","19450605","0","MIL03","CAG","l","regular","y"
"CAG194506080","chate101","MEM","1","1","value","","","","0","","0","0","","","","","19450608","0","DAY03","CAG","l","regular",""
"MEM194506100","chate101","MEM","1","1","value","","","","0","","0","0","","","","","19450610","0","MEM03","CVB","w","regular",""
"MEM194506171","chate101","MEM","1","1","value","36","0","0","0","0","0","","","","","1","19450617","1","CHI11","CIA","w","regular","y"
"CIA194506241","chate101","MEM","1","1","value","27","","","0","","0","0","","","","1","19450624","1","IND10","CIA","l","regular",""
"BIR194507011","chate101","MEM","1","1","value","","","","0","","0","0","","","","1","19450701","1","BIR01","BIR","l","regular",""
"MEM194507041","chate101","MEM","1","1","value","","","","0","","0","0","","","","1","19450704","1","MEM03","BIR","l","regular",""
"MEM194507081","chate101","MEM","1","1","value","27","","","0","","0","0","","","","1","19450708","1","MEM03","CAG","l","regular",""
"CAG194507151","chate101","MEM","1","1","value","19","","","0","0","0","","","","","1","19450715","1","CHI10","CAG","l","regular","y"
"BIR194604210","chate101","BIR","1","1","value","","","","0","","0","0","","","","","19460421","0","ATL05","CVB","l","exhibition",""
