"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","pbp","season"
"PRG193410200","WHK","PRG","LOS05","19341020","0","0:00PM","night","","","false","","100","0","unknown","unknown","unknown","0","unknown","-1","","","leakh901","devoj102","","","","","carts102","ballw101","","exhibition","2","4","PRG","WHK","y","both","y","y","","1934"
"PRG193410211","WHK","PRG","LOS05","19341021","1","0:00PM","day","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","thurs101","willj117","","exhibition","7","6","WHK","PRG","y","both","y","y","y","1934"
"PRG193410212","WHK","PRG","LOS05","19341021","2","","","","","","","","","","","","","","","","","","","","","","","porta103","buchg101","","exhibition","0","3","PRG","WHK","y","both","","","","1934"
"PRG193411040","WHK","PRG","LOS05","19341104","0","0:00PM","day","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","leakh901","devoj102","","","","","porta103","thurs101","","exhibition","2","13","PRG","WHK","y","both","y","y","y","1934"
